sequence_id	country	partner	subtype	status	date
PG-13-UG-305673.1a|Uganda|Rakai|2013-05	Uganda	Rakai	03_AB		2013-05
PG-13-UG-305673.1b|Uganda|Rakai|2013-05	Uganda	Rakai	D		2013-05
PG-13-UG-305673.2|Uganda|Rakai|2018-05	Uganda	Rakai	C		2018-05
PG-10-UG-140527|Uganda|Rakai|2010-11	Uganda	Rakai	A1		2010-11
PG-10-UG-258034|Uganda|Rakai|2010-11	Uganda	Rakai	D		2010-11
PG-11-UG-271542|Uganda|Rakai|2011-12	Uganda	Rakai	35_AD		2011-12
PG-12-UG-176378a|Uganda|Rakai|2012-06	Uganda	Rakai	A1		2012-06
PG-12-UG-176378b|Uganda|Rakai|2012-06	Uganda	Rakai	D		2012-06
PG-11-UG-746706|Uganda|Rakai|2011-02	Uganda	Rakai	D		2011-02
PG-11-UG-884571|Uganda|Rakai|2011-12	Uganda	Rakai	D		2011-12
PG-13-UG-506703.1|Uganda|Rakai|2011-10	Uganda	Rakai	F1		2011-10
PG-13-UG-506703.2|Uganda|Rakai|2013-11	Uganda	Rakai	A1		2013-11
PG-12-UG-846258a|Uganda|Rakai|2012-11	Uganda	Rakai	A1		2012-11
PG-12-UG-846258b|Uganda|Rakai|2012-11	Uganda	Rakai	A1		2012-11
PG-10-UG-400610|Uganda|Rakai|2010-11	Uganda	Rakai	D		2010-11
PG-14-UG-732340.1a|Uganda|Rakai|2014-10	Uganda	Rakai	D		2014-10
PG-14-UG-732340.1b|Uganda|Rakai|2014-10	Uganda	Rakai	D		2014-10
PG-14-UG-732340.2|Uganda|Rakai|2017-11	Uganda	Rakai	D		2017-11
PG-10-UG-034028|Uganda|Rakai|2010-07	Uganda	Rakai	D		2010-07
PG-10-UG-344378|Uganda|Rakai|2010-07	Uganda	Rakai	D		2010-07
PG-15-UG-534188a|Uganda|Rakai|2015-01	Uganda	Rakai	D		2015-01
PG-15-UG-534188b|Uganda|Rakai|2015-01	Uganda	Rakai	D		2015-01
PG-15-UG-534188c|Uganda|Rakai|2015-01	Uganda	Rakai	D		2015-01
PG-15-UG-534188d|Uganda|Rakai|2015-01	Uganda	Rakai	D		2015-01
PG-14-UG-040323.1a|Uganda|Rakai|2010-08	Uganda	Rakai	D		2010-08
PG-14-UG-040323.1b|Uganda|Rakai|2010-08	Uganda	Rakai	D		2010-08
PG-14-UG-040323.2a|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-14-UG-040323.2b|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-14-UG-040323.2c|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-14-UG-040323.2d|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-12-UG-225284.1a|Uganda|Rakai|2012-11	Uganda	Rakai	10_CD		2012-11
PG-12-UG-225284.1b|Uganda|Rakai|2012-11	Uganda	Rakai	D		2012-11
PG-12-UG-225284.2|Uganda|Rakai|2014-01	Uganda	Rakai	D		2014-01
PG-10-UG-526785|Uganda|Rakai|2010-05	Uganda	Rakai	D		2010-05
PG-10-UG-441676|Uganda|Rakai|2010-11	Uganda	Rakai	D		2010-11
PG-11-UG-637148|Uganda|Rakai|2011-12	Uganda	Rakai	C		2011-12
PG-13-UG-613774.1|Uganda|Rakai|2013-12	Uganda	Rakai	A1		2013-12
PG-13-UG-613774.2|Uganda|Rakai|2014-03	Uganda	Rakai	A1		2014-03
PG-12-UG-381452|Uganda|Rakai|2012-02	Uganda	Rakai	A1		2012-02
PG-14-UG-752685.1|Uganda|Rakai|2012-03	Uganda	Rakai	12_BF		2012-03
PG-14-UG-752685.2|Uganda|Rakai|2014-03	Uganda	Rakai	A1		2014-03
PG-17-UG-830212|Uganda|Rakai|2017-05	Uganda	Rakai	D		2017-05
PG-14-UG-586024|Uganda|Rakai|2014-12	Uganda	Rakai	D		2014-12
PG-11-UG-282605|Uganda|Rakai|2011-09	Uganda	Rakai	D		2011-09
PG-17-UG-067083|Uganda|Rakai|2017-01	Uganda	Rakai	D		2017-01
PG-10-UG-867417|Uganda|Rakai|2010-02	Uganda	Rakai	D		2010-02
PG-11-UG-178486|Uganda|Rakai|2011-09	Uganda	Rakai	D		2011-09
PG-18-UG-404040|Uganda|Rakai|2018-02	Uganda	Rakai	A1		2018-02
PG-12-UG-522241.1a|Uganda|Rakai|2012-10	Uganda	Rakai	A1		2012-10
PG-12-UG-522241.1b|Uganda|Rakai|2012-10	Uganda	Rakai	A1		2012-10
PG-12-UG-522241.2|Uganda|Rakai|2016-05	Uganda	Rakai	A1		2016-05
PG-10-UG-661267|Uganda|Rakai|2010-11	Uganda	Rakai	D		2010-11
PG-10-UG-842431|Uganda|Rakai|2010-09	Uganda	Rakai	A1		2010-09
PG-13-UG-372801|Uganda|Rakai|2013-03	Uganda	Rakai	D		2013-03
PG-13-UG-708257a|Uganda|Rakai|2013-04	Uganda	Rakai	A1		2013-04
PG-13-UG-708257b|Uganda|Rakai|2013-04	Uganda	Rakai	A1		2013-04
PG-14-UG-686675a|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-14-UG-686675b|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-14-UG-686675c|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-14-UG-686675d|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-13-UG-322300.1|Uganda|Rakai|2013-09	Uganda	Rakai	A1		2013-09
PG-13-UG-322300.2|Uganda|Rakai|2013-11	Uganda	Rakai	A1		2013-11
PG-13-UG-624483.1|Uganda|Rakai|2013-11	Uganda	Rakai	D		2013-11
PG-13-UG-624483.2|Uganda|Rakai|2018-07	Uganda	Rakai	A1		2018-07
PG-11-UG-766586|Uganda|Rakai|2011-08	Uganda	Rakai	43_02G		2011-08
PG-15-UG-581324a|Uganda|Rakai|2015-05	Uganda	Rakai	D		2015-05
PG-15-UG-581324b|Uganda|Rakai|2015-05	Uganda	Rakai	D		2015-05
PG-12-UG-044327a|Uganda|Rakai|2012-11	Uganda	Rakai	10_CD		2012-11
PG-12-UG-044327b|Uganda|Rakai|2012-11	Uganda	Rakai	10_CD		2012-11
PG-12-UG-044327c|Uganda|Rakai|2012-11	Uganda	Rakai	D		2012-11
PG-12-UG-044327d|Uganda|Rakai|2012-11	Uganda	Rakai	35_AD		2012-11
PG-12-UG-083106.1a|Uganda|Rakai|2012-11	Uganda	Rakai	D		2012-11
PG-12-UG-083106.1b|Uganda|Rakai|2012-11	Uganda	Rakai	D		2012-11
PG-12-UG-083106.2|Uganda|Rakai|2016-06	Uganda	Rakai	D		2016-06
PG-11-UG-122570|Uganda|Rakai|2011-03	Uganda	Rakai	A1		2011-03
PG-11-UG-802848|Uganda|Rakai|2011-11	Uganda	Rakai	07_BC		2011-11
PG-14-UG-740527a|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-14-UG-740527b|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-14-UG-740527c|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-16-UG-084162|Uganda|Rakai|2016-07	Uganda	Rakai	A1		2016-07
PG-10-UG-077541|Uganda|Rakai|2010-08	Uganda	Rakai	D		2010-08
PG-12-UG-223057|Uganda|Rakai|2012-04	Uganda	Rakai	10_CD		2012-04
PG-12-UG-435857|Uganda|Rakai|2012-03	Uganda	Rakai	10_CD		2012-03
PG-14-UG-077021|Uganda|Rakai|2014-11	Uganda	Rakai	D		2014-11
PG-17-UG-544776|Uganda|Rakai|2017-04	Uganda	Rakai	A1		2017-04
PG-17-UG-003112|Uganda|Rakai|2017-03	Uganda	Rakai	D		2017-03
PG-10-UG-122335|Uganda|Rakai|2010-01	Uganda	Rakai	A1		2010-01
PG-15-UG-620233|Uganda|Rakai|2015-08	Uganda	Rakai	A1		2015-08
PG-12-UG-773214|Uganda|Rakai|2012-08	Uganda	Rakai	10_CD		2012-08
PG-14-UG-530300|Uganda|Rakai|2014-06	Uganda	Rakai	35_AD		2014-06
PG-12-UG-753145a|Uganda|Rakai|2012-07	Uganda	Rakai	D		2012-07
PG-12-UG-753145b|Uganda|Rakai|2012-07	Uganda	Rakai	D		2012-07
PG-11-UG-833774|Uganda|Rakai|2011-11	Uganda	Rakai	A1		2011-11
PG-12-UG-185145|Uganda|Rakai|2012-05	Uganda	Rakai	D		2012-05
PG-11-UG-683024|Uganda|Rakai|2011-01	Uganda	Rakai	D		2011-01
PG-10-UG-205075|Uganda|Rakai|2010-05	Uganda	Rakai	D		2010-05
PG-11-UG-766573.1|Uganda|Rakai|2011-11	Uganda	Rakai	45_cpx		2011-11
PG-11-UG-766573.2|Uganda|Rakai|2015-07	Uganda	Rakai	A1		2015-07
PG-11-UG-766573.3|Uganda|Rakai|2017-04	Uganda	Rakai	A1		2017-04
PG-13-UG-170802.1|Uganda|Rakai|2011-09	Uganda	Rakai	A1		2011-09
PG-13-UG-170802.2|Uganda|Rakai|2013-08	Uganda	Rakai	A1		2013-08
PG-11-UG-820162|Uganda|Rakai|2011-09	Uganda	Rakai	D		2011-09
PG-12-UG-483333a|Uganda|Rakai|2012-10	Uganda	Rakai	D		2012-10
PG-12-UG-483333b|Uganda|Rakai|2012-10	Uganda	Rakai	D		2012-10
PG-16-UG-607580|Uganda|Rakai|2016-07	Uganda	Rakai	A1		2016-07
PG-10-UG-043224|Uganda|Rakai|2010-05	Uganda	Rakai	D		2010-05
PG-12-UG-457717|Uganda|Rakai|2012-04	Uganda	Rakai	D		2012-04
PG-10-UG-530741|Uganda|Rakai|2010-06	Uganda	Rakai	D		2010-06
PG-10-UG-671652|Uganda|Rakai|2010-07	Uganda	Rakai	D		2010-07
PG-11-UG-453447|Uganda|Rakai|2011-05	Uganda	Rakai	D		2011-05
PG-10-UG-460765|Uganda|Rakai|2010-10	Uganda	Rakai	A1		2010-10
PG-11-UG-358813|Uganda|Rakai|2011-11	Uganda	Rakai	A1		2011-11
PG-11-UG-777078|Uganda|Rakai|2011-01	Uganda	Rakai	D		2011-01
PG-12-UG-774020|Uganda|Rakai|2012-10	Uganda	Rakai	A1		2012-10
PG-12-UG-733338|Uganda|Rakai|2012-11	Uganda	Rakai	D		2012-11
PG-11-UG-543580|Uganda|Rakai|2011-04	Uganda	Rakai	A1		2011-04
PG-11-UG-883543|Uganda|Rakai|2011-03	Uganda	Rakai	A1		2011-03
PG-11-UG-158754|Uganda|Rakai|2011-05	Uganda	Rakai	45_cpx		2011-05
PG-13-UG-530620a|Uganda|Rakai|2013-04	Uganda	Rakai	D		2013-04
PG-13-UG-530620b|Uganda|Rakai|2013-04	Uganda	Rakai	D		2013-04
PG-13-UG-355127.1|Uganda|Rakai|2011-08	Uganda	Rakai	C		2011-08
PG-13-UG-355127.2|Uganda|Rakai|2013-07	Uganda	Rakai	C		2013-07
PG-13-UG-265348.1|Uganda|Rakai|2011-09	Uganda	Rakai	D		2011-09
PG-13-UG-265348.2|Uganda|Rakai|2013-12	Uganda	Rakai	A3		2013-12
PG-12-UG-380671a|Uganda|Rakai|2012-03	Uganda	Rakai	D		2012-03
PG-12-UG-380671b|Uganda|Rakai|2012-03	Uganda	Rakai	D		2012-03
PG-13-UG-718102|Uganda|Rakai|2013-11	Uganda	Rakai	A1		2013-11
PG-11-UG-253377|Uganda|Rakai|2011-11	Uganda	Rakai	B		2011-11
PG-14-UG-231515.1a|Uganda|Rakai|2012-07	Uganda	Rakai	D		2012-07
PG-14-UG-231515.1b|Uganda|Rakai|2012-07	Uganda	Rakai	D		2012-07
PG-14-UG-231515.2|Uganda|Rakai|2014-08	Uganda	Rakai	D		2014-08
PG-14-UG-231515.3|Uganda|Rakai|2015-12	Uganda	Rakai	D		2015-12
PG-14-UG-231515.4|Uganda|Rakai|2017-09	Uganda	Rakai	D		2017-09
PG-11-UG-268037|Uganda|Rakai|2011-04	Uganda	Rakai	A1		2011-04
PG-11-UG-626582|Uganda|Rakai|2011-10	Uganda	Rakai	A1		2011-10
PG-11-UG-648778|Uganda|Rakai|2011-11	Uganda	Rakai	D		2011-11
PG-16-UG-632365|Uganda|Rakai|2016-01	Uganda	Rakai	D		2016-01
PG-13-UG-428324|Uganda|Rakai|2013-10	Uganda	Rakai	D		2013-10
PG-10-UG-364307|Uganda|Rakai|2010-07	Uganda	Rakai	A1		2010-07
PG-10-UG-727816|Uganda|Rakai|2010-11	Uganda	Rakai	A1		2010-11
PG-12-UG-512887a|Uganda|Rakai|2012-07	Uganda	Rakai	10_CD		2012-07
PG-12-UG-512887b|Uganda|Rakai|2012-07	Uganda	Rakai	10_CD		2012-07
PG-16-UG-001107|Uganda|Rakai|2016-05	Uganda	Rakai	D		2016-05
PG-11-UG-403421|Uganda|Rakai|2011-03	Uganda	Rakai	D		2011-03
PG-13-UG-338218a|Uganda|Rakai|2013-04	Uganda	Rakai	D		2013-04
PG-13-UG-338218b|Uganda|Rakai|2013-04	Uganda	Rakai	D		2013-04
PG-10-UG-573784|Uganda|Rakai|2010-10	Uganda	Rakai	A1		2010-10
PG-10-UG-230501|Uganda|Rakai|2010-03	Uganda	Rakai	A1		2010-03
PG-12-UG-743172a|Uganda|Rakai|2012-08	Uganda	Rakai	35_AD		2012-08
PG-12-UG-743172b|Uganda|Rakai|2012-08	Uganda	Rakai	43_02G		2012-08
PG-10-UG-220666|Uganda|Rakai|2010-04	Uganda	Rakai	D		2010-04
PG-10-UG-358818|Uganda|Rakai|2010-06	Uganda	Rakai	A1		2010-06
PG-10-UG-468135|Uganda|Rakai|2010-07	Uganda	Rakai	D		2010-07
PG-12-UG-014068a|Uganda|Rakai|2012-07	Uganda	Rakai	A3		2012-07
PG-12-UG-014068b|Uganda|Rakai|2012-07	Uganda	Rakai	A3		2012-07
PG-11-UG-738271|Uganda|Rakai|2011-05	Uganda	Rakai	10_CD		2011-05
PG-13-UG-466585a|Uganda|Rakai|2013-04	Uganda	Rakai	D		2013-04
PG-13-UG-466585b|Uganda|Rakai|2013-04	Uganda	Rakai	D		2013-04
PG-12-UG-754252|Uganda|Rakai|2012-01	Uganda	Rakai	A1		2012-01
PG-13-UG-245275.1|Uganda|Rakai|2011-10	Uganda	Rakai	B		2011-10
PG-13-UG-245275.2|Uganda|Rakai|2013-11	Uganda	Rakai	01_AE		2013-11
PG-10-UG-366311|Uganda|Rakai|2010-06	Uganda	Rakai	A1		2010-06
PG-13-UG-668206.1|Uganda|Rakai|2013-11	Uganda	Rakai	A1		2013-11
PG-13-UG-668206.2|Uganda|Rakai|2018-08	Uganda	Rakai	A1		2018-08
PG-10-UG-516605|Uganda|Rakai|2010-10	Uganda	Rakai	D		2010-10
PG-10-UG-807776|Uganda|Rakai|2010-11	Uganda	Rakai	A1		2010-11
PG-10-UG-143026|Uganda|Rakai|2010-05	Uganda	Rakai	31_BC		2010-05
PG-11-UG-271470a|Uganda|Rakai|2011-04	Uganda	Rakai	A1		2011-04
PG-11-UG-271470b|Uganda|Rakai|2011-04	Uganda	Rakai	A1		2011-04
PG-18-UG-844101|Uganda|Rakai|2018-03	Uganda	Rakai	A1		2018-03
PG-18-UG-452783|Uganda|Rakai|2018-06	Uganda	Rakai	A1		2018-06
PG-13-UG-678744|Uganda|Rakai|2013-11	Uganda	Rakai	19_cpx		2013-11
PG-11-UG-370375|Uganda|Rakai|2011-10	Uganda	Rakai	35_AD		2011-10
PG-10-UG-303530|Uganda|Rakai|2010-05	Uganda	Rakai	10_CD		2010-05
PG-15-UG-364401|Uganda|Rakai|2015-10	Uganda	Rakai	50_A1D		2015-10
PG-13-UG-030307a|Uganda|Rakai|2013-04	Uganda	Rakai	A6		2013-04
PG-13-UG-030307b|Uganda|Rakai|2013-04	Uganda	Rakai	A6		2013-04
PG-12-UG-048180a|Uganda|Rakai|2012-10	Uganda	Rakai	A1		2012-10
PG-12-UG-048180b|Uganda|Rakai|2012-10	Uganda	Rakai	B		2012-10
PG-12-UG-217488|Uganda|Rakai|2012-08	Uganda	Rakai	03_AB		2012-08
PG-11-UG-672010a|Uganda|Rakai|2011-08	Uganda	Rakai	35_AD		2011-08
PG-11-UG-672010b|Uganda|Rakai|2011-08	Uganda	Rakai	35_AD		2011-08
PG-10-UG-883610|Uganda|Rakai|2010-03	Uganda	Rakai	D		2010-03
PG-11-UG-116743.1|Uganda|Rakai|2011-11	Uganda	Rakai	10_CD		2011-11
PG-11-UG-116743.2|Uganda|Rakai|2015-07	Uganda	Rakai	D		2015-07
PG-11-UG-116743.3|Uganda|Rakai|2017-04	Uganda	Rakai	D		2017-04
PG-12-UG-202032|Uganda|Rakai|2012-10	Uganda	Rakai	35_AD		2012-10
PG-16-UG-655782|Uganda|Rakai|2016-03	Uganda	Rakai	D		2016-03
PG-10-UG-134888|Uganda|Rakai|2010-07	Uganda	Rakai	D		2010-07
PG-14-UG-256183a|Uganda|Rakai|2014-10	Uganda	Rakai	D		2014-10
PG-14-UG-256183b|Uganda|Rakai|2014-10	Uganda	Rakai	D		2014-10
PG-10-UG-653602|Uganda|Rakai|2010-07	Uganda	Rakai	C		2010-07
PG-10-UG-646333|Uganda|Rakai|2010-07	Uganda	Rakai	A1		2010-07
PG-10-UG-062708|Uganda|Rakai|2010-08	Uganda	Rakai	D		2010-08
PG-10-UG-236515|Uganda|Rakai|2010-09	Uganda	Rakai	D		2010-09
PG-11-UG-706168|Uganda|Rakai|2011-01	Uganda	Rakai	A1		2011-01
PG-18-UG-642667|Uganda|Rakai|2018-04	Uganda	Rakai	D		2018-04
PG-12-UG-253384a|Uganda|Rakai|2012-11	Uganda	Rakai	10_CD		2012-11
PG-12-UG-253384b|Uganda|Rakai|2012-11	Uganda	Rakai	10_CD		2012-11
PG-12-UG-848851.1|Uganda|Rakai|2012-01	Uganda	Rakai	42_BF		2012-01
PG-12-UG-848851.2|Uganda|Rakai|2017-01	Uganda	Rakai	D		2017-01
PG-11-UG-374606|Uganda|Rakai|2011-05	Uganda	Rakai	D		2011-05
PG-13-UG-314514a|Uganda|Rakai|2013-03	Uganda	Rakai	D		2013-03
PG-13-UG-314514b|Uganda|Rakai|2013-03	Uganda	Rakai	D		2013-03
PG-15-UG-048023|Uganda|Rakai|2015-01	Uganda	Rakai	D		2015-01
PG-13-UG-476456a|Uganda|Rakai|2013-04	Uganda	Rakai	D		2013-04
PG-13-UG-476456b|Uganda|Rakai|2013-04	Uganda	Rakai	45_cpx		2013-04
PG-11-UG-253504|Uganda|Rakai|2011-05	Uganda	Rakai	D		2011-05
PG-11-UG-557154|Uganda|Rakai|2011-06	Uganda	Rakai	50_A1D		2011-06
PG-13-UG-035262.1|Uganda|Rakai|2011-08	Uganda	Rakai	10_CD		2011-08
PG-13-UG-035262.2|Uganda|Rakai|2013-07	Uganda	Rakai	10_CD		2013-07
PG-13-UG-035262.3|Uganda|Rakai|2015-08	Uganda	Rakai	D		2015-08
PG-11-UG-556651|Uganda|Rakai|2011-08	Uganda	Rakai	D		2011-08
PG-13-UG-457701.1|Uganda|Rakai|2011-08	Uganda	Rakai	10_CD		2011-08
PG-13-UG-457701.2|Uganda|Rakai|2013-07	Uganda	Rakai	D		2013-07
PG-13-UG-457701.3|Uganda|Rakai|2015-08	Uganda	Rakai	D		2015-08
PG-15-UG-702571|Uganda|Rakai|2015-10	Uganda	Rakai	35_AD		2015-10
PG-14-UG-407880a|Uganda|Rakai|2014-06	Uganda	Rakai	D		2014-06
PG-14-UG-407880b|Uganda|Rakai|2014-06	Uganda	Rakai	D		2014-06
PG-14-UG-407880c|Uganda|Rakai|2014-06	Uganda	Rakai	D		2014-06
PG-11-UG-876168.1|Uganda|Rakai|2011-10	Uganda	Rakai	45_cpx		2011-10
PG-11-UG-876168.2|Uganda|Rakai|2015-03	Uganda	Rakai	A1		2015-03
PG-11-UG-876168.3|Uganda|Rakai|2018-08	Uganda	Rakai	A1		2018-08
PG-11-UG-075325|Uganda|Rakai|2011-12	Uganda	Rakai	10_CD		2011-12
PG-10-UG-354326|Uganda|Rakai|2010-07	Uganda	Rakai	A1		2010-07
PG-10-UG-452860|Uganda|Rakai|2010-11	Uganda	Rakai	D		2010-11
PG-10-UG-063745|Uganda|Rakai|2010-11	Uganda	Rakai	D		2010-11
PG-12-UG-146747a|Uganda|Rakai|2012-10	Uganda	Rakai	D		2012-10
PG-12-UG-146747b|Uganda|Rakai|2012-10	Uganda	Rakai	43_02G		2012-10
PG-15-UG-255307|Uganda|Rakai|2015-01	Uganda	Rakai	A1		2015-01
PG-10-UG-884773|Uganda|Rakai|2010-02	Uganda	Rakai	D		2010-02
PG-10-UG-233136|Uganda|Rakai|2010-03	Uganda	Rakai	A1		2010-03
PG-11-UG-773020|Uganda|Rakai|2011-11	Uganda	Rakai	A1		2011-11
PG-14-UG-312573a|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-14-UG-312573b|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-14-UG-312573c|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-14-UG-451350a|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-14-UG-451350b|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-14-UG-451350c|Uganda|Rakai|2014-02	Uganda	Rakai	D		2014-02
PG-14-UG-070304|Uganda|Rakai|2014-01	Uganda	Rakai	A1		2014-01
PG-12-UG-465878|Uganda|Rakai|2012-02	Uganda	Rakai	D		2012-02
PG-12-UG-721414|Uganda|Rakai|2012-08	Uganda	Rakai	65_cpx		2012-08
PG-15-UG-510064a|Uganda|Rakai|2015-04	Uganda	Rakai	D		2015-04
PG-15-UG-510064b|Uganda|Rakai|2015-04	Uganda	Rakai	D		2015-04
PG-12-UG-187884|Uganda|Rakai|2012-04	Uganda	Rakai	35_AD		2012-04
PG-15-UG-343436a|Uganda|Rakai|2015-05	Uganda	Rakai	D		2015-05
PG-15-UG-343436b|Uganda|Rakai|2015-05	Uganda	Rakai	35_AD		2015-05
PG-15-UG-343436c|Uganda|Rakai|2015-05	Uganda	Rakai	D		2015-05
PG-15-UG-343436d|Uganda|Rakai|2015-05	Uganda	Rakai	D		2015-05
PG-13-UG-711837a|Uganda|Rakai|2013-09	Uganda	Rakai	A3		2013-09
PG-13-UG-711837b|Uganda|Rakai|2013-09	Uganda	Rakai	35_AD		2013-09
PG-10-UG-573573|Uganda|Rakai|2010-05	Uganda	Rakai	D		2010-05
PG-13-UG-404110|Uganda|Rakai|2013-09	Uganda	Rakai	A1		2013-09
PG-16-UG-441477|Uganda|Rakai|2016-10	Uganda	Rakai	A1		2016-10
PG-12-UG-765517a|Uganda|Rakai|2012-02	Uganda	Rakai	D		2012-02
PG-12-UG-765517b|Uganda|Rakai|2012-02	Uganda	Rakai	10_CD		2012-02
PG-10-UG-461828|Uganda|Rakai|2010-07	Uganda	Rakai	D		2010-07
PG-12-UG-263470|Uganda|Rakai|2012-03	Uganda	Rakai	10_CD		2012-03
PG-12-UG-354727|Uganda|Rakai|2012-01	Uganda	Rakai	10_CD		2012-01
PG-17-UG-415455|Uganda|Rakai|2017-10	Uganda	Rakai	08_BC		2017-10
PG-13-UG-462301|Uganda|Rakai|2013-08	Uganda	Rakai	A1		2013-08
PG-14-UG-162107a|Uganda|Rakai|2014-01	Uganda	Rakai	D		2014-01
PG-14-UG-162107b|Uganda|Rakai|2014-01	Uganda	Rakai	D		2014-01
PG-14-UG-162107c|Uganda|Rakai|2014-01	Uganda	Rakai	D		2014-01
PG-14-UG-162107d|Uganda|Rakai|2014-01	Uganda	Rakai	D		2014-01
PG-13-UG-775731a|Uganda|Rakai|2013-08	Uganda	Rakai	A1		2013-08
PG-13-UG-775731b|Uganda|Rakai|2013-08	Uganda	Rakai	A1		2013-08
PG-14-UG-157153a|Uganda|Rakai|2014-01	Uganda	Rakai	A1		2014-01
PG-14-UG-157153b|Uganda|Rakai|2014-01	Uganda	Rakai	A1		2014-01
PG-14-UG-157153c|Uganda|Rakai|2014-01	Uganda	Rakai	A1		2014-01
PG-15-UG-184783|Uganda|Rakai|2015-07	Uganda	Rakai	D		2015-07
PG-13-UG-060272|Uganda|Rakai|2013-08	Uganda	Rakai	10_CD		2013-08
PG-12-UG-872602|Uganda|Rakai|2012-08	Uganda	Rakai	10_CD		2012-08
PG-12-UG-026788|Uganda|Rakai|2012-08	Uganda	Rakai	D		2012-08
PG-13-UG-882356a|Uganda|Rakai|2013-09	Uganda	Rakai	A1		2013-09
PG-13-UG-882356b|Uganda|Rakai|2013-09	Uganda	Rakai	A1		2013-09
PG-12-UG-755824|Uganda|Rakai|2012-08	Uganda	Rakai	D		2012-08
PG-13-UG-512120a|Uganda|Rakai|2013-10	Uganda	Rakai	A1		2013-10
PG-13-UG-512120b|Uganda|Rakai|2013-10	Uganda	Rakai	A1		2013-10
PG-15-UG-882235|Uganda|Rakai|2015-04	Uganda	Rakai	D		2015-04
PG-13-UG-323651|Uganda|Rakai|2013-09	Uganda	Rakai	60_BC		2013-09
PG-13-UG-036714|Uganda|Rakai|2013-12	Uganda	Rakai	10_CD		2013-12
PG-13-UG-478273|Uganda|Rakai|2013-09	Uganda	Rakai	C		2013-09
PG-16-UG-881328|Uganda|Rakai|2016-06	Uganda	Rakai	19_cpx		2016-06
PG-14-UG-530322.1a|Uganda|Rakai|2014-09	Uganda	Rakai	A1		2014-09
PG-14-UG-530322.1b|Uganda|Rakai|2014-09	Uganda	Rakai	A1		2014-09
PG-14-UG-530322.2|Uganda|Rakai|2016-02	Uganda	Rakai	A1		2016-02
PG-10-UG-640627|Uganda|Rakai|2010-06	Uganda	Rakai	D		2010-06
PG-10-UG-012126|Uganda|Rakai|2010-07	Uganda	Rakai	D		2010-07
PG-10-UG-886274|Uganda|Rakai|2010-08	Uganda	Rakai	D		2010-08
PG-10-UG-750623|Uganda|Rakai|2010-08	Uganda	Rakai	D		2010-08
PG-10-UG-551683|Uganda|Rakai|2010-08	Uganda	Rakai	D		2010-08
PG-10-UG-154387|Uganda|Rakai|2010-10	Uganda	Rakai	A1		2010-10
PG-10-UG-165078a|Uganda|Rakai|2010-10	Uganda	Rakai	D		2010-10
PG-10-UG-165078b|Uganda|Rakai|2010-10	Uganda	Rakai	D		2010-10
PG-10-UG-556323|Uganda|Rakai|2010-11	Uganda	Rakai	A1		2010-11
PG-10-UG-310127|Uganda|Rakai|2010-11	Uganda	Rakai	31_BC		2010-11
PG-11-UG-330526|Uganda|Rakai|2011-01	Uganda	Rakai	D		2011-01
PG-11-UG-144376|Uganda|Rakai|2011-01	Uganda	Rakai	D		2011-01
PG-14-UG-323508.1a|Uganda|Rakai|2012-07	Uganda	Rakai	D		2012-07
PG-14-UG-323508.1b|Uganda|Rakai|2012-07	Uganda	Rakai	D		2012-07
PG-14-UG-323508.2|Uganda|Rakai|2014-08	Uganda	Rakai	10_CD		2014-08
PG-11-UG-404884|Uganda|Rakai|2011-03	Uganda	Rakai	A1		2011-03
PG-12-UG-447200a|Uganda|Rakai|2012-07	Uganda	Rakai	D		2012-07
PG-12-UG-447200b|Uganda|Rakai|2012-07	Uganda	Rakai	D		2012-07
PG-12-UG-520508a|Uganda|Rakai|2012-07	Uganda	Rakai	D		2012-07
PG-12-UG-520508b|Uganda|Rakai|2012-07	Uganda	Rakai	D		2012-07
PG-11-UG-010630|Uganda|Rakai|2011-03	Uganda	Rakai	10_CD		2011-03
PG-11-UG-017165|Uganda|Rakai|2011-05	Uganda	Rakai	A1		2011-05
PG-11-UG-833024|Uganda|Rakai|2011-05	Uganda	Rakai	35_AD		2011-05
PG-13-UG-633545a|Uganda|Rakai|2013-04	Uganda	Rakai	A1		2013-04
PG-13-UG-633545b|Uganda|Rakai|2013-04	Uganda	Rakai	A1		2013-04
